Scer_Name	Spar_Name	Scer_Gene
Scer_12.84	Spar_12.66	YLL006W
Scer_12.85	Spar_12.67	YLL005C
Scer_12.86	Spar_12.68	YLL004W
Scer_12.87	Spar_12.69	YLL003W
Scer_12.88	Spar_12.70	YLL002W
Scer_12.89	Spar_12.71	YLL001W
Scer_12.90	Spar_12.72	YLR001C
Scer_12.91	Spar_12.73	YLR002C
Scer_12.92	Spar_12.74	YLR003C
Scer_12.93	Spar_12.75	YLR004C
Scer_12.94	Spar_12.76	YLR005W
Scer_12.95	Spar_12.77	YLR006C
Scer_12.96	Spar_12.78	YLR007W
Scer_12.97	Spar_12.79	YLR008C
Scer_12.98	Spar_12.80	YLR009W
Scer_12.99	Spar_12.81	YLR010C
Scer_12.101	Spar_12.85	YLR011W
Scer_12.102	Spar_12.86	YLR012C
Scer_12.103	Spar_12.87	YLR013W
Scer_12.104	Spar_12.88	YLR014C
Scer_12.105	Spar_12.89	YLR015W
Scer_12.106	Spar_12.90	YLR016C
Scer_12.107	Spar_12.91	YLR017W
Scer_12.108	Spar_12.92	YLR018C
Scer_12.109	Spar_12.93	YLR019W
Scer_12.110	Spar_12.94	YLR020C
Scer_12.111	Spar_12.95	YLR021W
Scer_12.112	Spar_12.96	YLR022C
Scer_12.113	Spar_12.97	YLR023C
Scer_12.114	Spar_12.98	YLR024C
Scer_12.115	Spar_12.99	YLR025W
Scer_12.116	Spar_12.100	YLR026C
Scer_12.117	Spar_12.101	YLR027C
Scer_12.118	Spar_12.102	YLR028C
Scer_12.119	Spar_12.103	YMR121C
Scer_12.121	Spar_12.104	YLR031W
Scer_12.122	Spar_12.105	YLR032W
Scer_12.123	Spar_12.106	YLR033W
Scer_12.124	Spar_12.107	YLR034C
Scer_12.125	Spar_12.108	YLR035C
Scer_12.136	Spar_12.115	YLR038C
Scer_12.137	Spar_12.116	YLR039C
Scer_12.138	Spar_12.117	YLR040C
Scer_12.139	Spar_12.118	YLR042C
Scer_12.140	Spar_12.119	YLR043C
Scer_12.141	Spar_12.120	YLR044C
Scer_12.142	Spar_12.121	YLR045C
Scer_12.143	Spar_12.122	YLR046C
Scer_12.144	Spar_12.123	YLR047C
Scer_12.145	Spar_12.124	YLR048W
Scer_12.146	Spar_12.125	YLR049C
Scer_12.147	Spar_12.126	YLR050C
Scer_12.148	Spar_12.127	YLR051C
Scer_12.149	Spar_12.128	YLR052W
Scer_12.150	Spar_12.129	YLR053C
Scer_12.151	Spar_12.130	YLR054C
Scer_12.152	Spar_12.131	YLR055C
Scer_12.153	Spar_12.132	YLR056W
Scer_12.154	Spar_12.133	YLR057W
Scer_12.155	Spar_12.134	YLR058C
Scer_12.156	Spar_12.135	YLR059C
Scer_12.157	Spar_12.136	YLR060W
Scer_12.159	Spar_12.138	YLR063W
Scer_12.160	Spar_12.139	YLR064W
Scer_12.161	Spar_12.140	YLR065C
Scer_12.162	Spar_12.141	YLR066W
Scer_12.163	Spar_12.142	YLR067C
Scer_12.164	Spar_12.143	YLR068W
Scer_12.165	Spar_12.144	YLR069C
Scer_12.167	Spar_12.146	YLR071C
Scer_12.168	Spar_12.147	YLR072W
Scer_12.169	Spar_12.148	YLR073C
Scer_12.170	Spar_12.149	YLR074C
Scer_12.171	Spar_12.150	YLR075W
Scer_12.172	Spar_12.151	YLR077W
Scer_12.173	Spar_12.152	YLR078C
Scer_12.174	Spar_12.153	YLR079W
Scer_12.175	Spar_12.154	YLR080W
Scer_12.176	Spar_12.155	YLR081W
Scer_12.177	Spar_12.156	YLR082C
Scer_12.178	Spar_12.157	YLR083C
Scer_12.179	Spar_12.158	Kwal_56.23589
Scer_12.180	Spar_12.159	YLR085C
Scer_12.181	Spar_12.160	YLR086W
Scer_12.182	Spar_12.161	YLR087C
Scer_12.183	Spar_12.162	YLR088W
Scer_12.184	Spar_12.163	YLR089C
Scer_12.185	Spar_12.164	YLR090W
Scer_12.186	Spar_12.165	YLR091W
Scer_12.187	Spar_12.166	YLR092W
Scer_12.188	Spar_12.167	YLR093C
Scer_12.189	Spar_12.168	YLR094C
Scer_12.190	Spar_12.169	YLR095C
Scer_12.191	Spar_12.170	YLR096W
Scer_12.192	Spar_12.171	YLR097C
Scer_12.193	Spar_12.172	YLR098C
Scer_12.194	Spar_12.173	YLR099C
Scer_12.195	Spar_12.174	YLR099W-A
Scer_12.196	Spar_12.175	YLR100W
Scer_12.197	Spar_12.176	YLR102C
Scer_12.198	Spar_12.177	YLR103C
Scer_12.199	Spar_12.178	YLR104W
Scer_12.200	Spar_12.179	YLR105C
Scer_12.201	Spar_12.180	YLR106C
Scer_12.202	Spar_12.181	YLR107W
Scer_12.204	Spar_12.184	YLR108C
Scer_12.205	Spar_12.185	YLR109W
Scer_12.206	Spar_12.186	YLR110C
Scer_12.207	Spar_12.187	YLR111W
Scer_12.209	Spar_12.189	YLR113W
Scer_12.211	Spar_12.193	YLR114C
Scer_12.212	Spar_12.194	YLR115W
Scer_12.213	Spar_12.195	YLR116W
Scer_12.214	Spar_12.196	YLR117C
Scer_12.215	Spar_12.197	YLR118C
Scer_12.216	Spar_12.198	YLR119W
Scer_12.217	Spar_12.199	YLR120C
Scer_12.219	Spar_12.201	YLR121C
Scer_12.222	Spar_12.205	YLR125W
Scer_12.223	Spar_12.206	YLR126C
Scer_12.224	Spar_12.207	YLR127C
Scer_12.225	Spar_12.208	YLR128W
Scer_12.226	Spar_12.209	YLR129W
Scer_12.227	Spar_12.210	YLR130C
Scer_12.228	Spar_12.211	YLR131C
Scer_12.229	Spar_12.212	YLR132C
Scer_12.230	Spar_12.213	YLR133W
Scer_12.231	Spar_12.214	YLR134W
Scer_12.232	Spar_12.215	YLR135W
Scer_12.233	Spar_12.216	YLR136C
Scer_12.234	Spar_12.217	YLR137W
Scer_12.235	Spar_12.218	YLR138W
Scer_12.236	Spar_12.219	YLR139C
Scer_12.238	Spar_12.221	YLR141W
Scer_12.239	Spar_12.222	YLR142W
Scer_12.241	Spar_12.226	YLR143W
Scer_12.242	Spar_12.227	YLR144C
Scer_12.243	Spar_12.228	YLR145W
Scer_12.244	Spar_12.229	YLR146C
Scer_12.245	Spar_12.230	YLR146W-A
Scer_12.246	Spar_12.231	YLR147C
Scer_12.247	Spar_12.232	YLR148W
Scer_12.248	Spar_12.233	YLR149C
Scer_12.250	Spar_12.235	YLR150W
Scer_12.251	Spar_12.236	YLR151C
Scer_12.252	Spar_12.237	YLR152C
Scer_12.253	Spar_12.238	YLR153C
Scer_12.254	Spar_12.239	YLR154C
Scer_12.304	Spar_12.273	YLR163C
Scer_12.305	Spar_12.274	YLR164W
Scer_12.306	Spar_12.275	YLR165C
Scer_12.307	Spar_12.276	YLR166C
Scer_12.308	Spar_12.277	YLR167W
Scer_12.309	Spar_12.278	YLR168C
Scer_12.311	Spar_12.280	YLR170C
Scer_12.312	Spar_12.281	YLR172C
Scer_12.313	Spar_12.282	YLR173W
Scer_12.314	Spar_12.283	YLR174W
Scer_12.315	Spar_12.284	YLR175W
Scer_12.316	Spar_12.285	YLR176C
Scer_12.317	Spar_12.286	YLR177W
Scer_12.318	Spar_12.287	YLR178C
Scer_12.319	Spar_12.288	YLR179C
Scer_12.320	Spar_12.289	YLR180W
Scer_12.321	Spar_12.290	YLR181C
Scer_12.322	Spar_12.291	YLR182W
Scer_12.323	Spar_12.292	YLR183C
Scer_12.325	Spar_12.293	YLR185W
Scer_12.326	Spar_12.294	YLR186W
Scer_12.327	Spar_12.295	YLR187W
Scer_12.328	Spar_12.296	YLR188W
Scer_12.329	Spar_12.297	YLR189C
Scer_12.330	Spar_12.298	YLR190W
Scer_12.331	Spar_12.299	YLR191W
Scer_12.332	Spar_12.300	YLR192C
Scer_12.333	Spar_12.301	YLR193C
Scer_12.334	Spar_12.302	YLR194C
Scer_12.335	Spar_12.303	YLR195C
Scer_12.336	Spar_12.304	YLR196W
Scer_12.337	Spar_12.305	YLR197W
Scer_12.338	Spar_12.306	YLR199C
Scer_12.339	Spar_12.307	YLR200W
Scer_12.340	Spar_12.308	YLR201C
Scer_12.342	Spar_12.310	YLR203C
Scer_12.343	Spar_12.311	YLR204W
Scer_12.344	Spar_12.312	YLR205C
Scer_12.345	Spar_12.313	YLR206W
Scer_12.346	Spar_12.315	YLR207W
Scer_12.347	Spar_12.316	YLR208W
Scer_12.348	Spar_12.317	YLR209C
Scer_12.349	Spar_12.318	YLR210W
Scer_12.350	Spar_12.319	YLR211C
Scer_12.351	Spar_12.320	YLR212C
Scer_12.352	Spar_12.321	YLR213C
Scer_12.353	Spar_12.322	YLR214W
Scer_12.354	Spar_12.323	YLR215C
Scer_12.355	Spar_12.324	YLR216C
Scer_12.356	Spar_12.325	YLR218C
Scer_12.357	Spar_12.327	YLR219W
Scer_12.358	Spar_12.328	YLR220W
Scer_12.359	Spar_12.329	YLR221C
Scer_12.360	Spar_12.330	YLR222C
Scer_12.362	Spar_12.332	YLR223C
Scer_12.363	Spar_12.333	YLR224W
Scer_12.364	Spar_12.334	YLR225C
Scer_12.365	Spar_12.335	YLR226W
Scer_12.366	Spar_12.336	YLR227C
Scer_12.380	Spar_12.340	YLR228C
Scer_12.381	Spar_12.341	YLR229C
Scer_12.383	Spar_12.343	YLR231C
Scer_12.384	Spar_12.344	YLR233C
Scer_12.385	Spar_12.345	YLR234W
Scer_12.387	Spar_12.347	YLR237W
Scer_12.388	Spar_12.348	YLR238W
Scer_12.389	Spar_12.349	YLR239C
Scer_12.390	Spar_12.350	YLR240W
Scer_12.391	Spar_12.351	YLR241W
Scer_12.392	Spar_12.352	YLR242C
Scer_12.393	Spar_12.353	YLR243W
Scer_12.394	Spar_12.354	YLR244C
Scer_12.395	Spar_12.355	YLR245C
Scer_12.396	Spar_12.356	YLR246W
Scer_12.398	Spar_12.361	Kwal_14.1287
Scer_12.399	Spar_12.362	YLR248W
Scer_12.400	Spar_12.363	YLR249W
Scer_12.401	Spar_12.364	YLR250W
Scer_12.402	Spar_12.365	YLR251W
Scer_12.404	Spar_12.367	YLR253W
Scer_12.405	Spar_12.368	YLR254C
Scer_12.419	Spar_12.372	YLR257W
Scer_12.420	Spar_12.373	YLR258W
Scer_12.421	Spar_12.374	YLR259C
Scer_12.422	Spar_12.375	YLR260W
Scer_12.423	Spar_12.376	YLR262C
Scer_12.424	Spar_12.377	NA
Scer_12.425	Spar_12.378	YLR263W
Scer_12.426	Spar_12.379	YLR264W
Scer_12.428	Spar_12.381	YLR265C
Scer_12.429	Spar_12.382	YLR266C
Scer_12.430	Spar_12.383	YLR267W
Scer_12.431	Spar_12.384	YLR268W
Scer_12.433	Spar_12.386	YLR270W
Scer_12.434	Spar_12.387	YLR271W
Scer_12.435	Spar_12.388	YLR272C
Scer_12.438	Spar_12.394	YLR273C
Scer_12.439	Spar_12.395	YLR274W
Scer_12.440	Spar_12.396	YLR275W
Scer_12.441	Spar_12.397	YLR276C
Scer_12.442	Spar_12.398	YLR277C
Scer_12.443	Spar_12.399	YLR278C
Scer_12.444	Spar_12.401	YLR281C
Scer_12.445	Spar_12.402	YLR283W
Scer_12.446	Spar_12.403	YLR284C
Scer_12.447	Spar_12.404	YLR285W
Scer_12.449	Spar_12.405	YLR286C
Scer_12.450	Spar_12.406	YLR287C
Scer_12.451	Spar_12.407	YLR287C-A
Scer_12.452	Spar_12.408	YLR288C
Scer_12.453	Spar_12.409	YLR289W
Scer_12.454	Spar_12.410	YLR290C
Scer_12.455	Spar_12.411	YLR291C
Scer_12.456	Spar_12.412	YLR292C
Scer_12.457	Spar_12.413	YLR293C
Scer_12.459	Spar_12.415	YLR295C
Scer_12.461	Spar_12.417	YLR297W
Scer_12.462	Spar_12.418	YLR298C
Scer_12.463	Spar_12.419	YLR299W
Scer_12.464	Spar_12.420	YLR300W
Scer_12.465	Spar_12.421	YLR301W
Scer_12.470	Spar_12.424	YLR303W
Scer_12.474	Spar_12.429	YALI0E14949g
Scer_12.475	Spar_12.430	ADL033W
Scer_12.476	Spar_12.431	YLR306W
Scer_12.477	Spar_12.432	YLR307W
Scer_12.478	Spar_12.433	YLR307C-A
Scer_12.479	Spar_12.434	YLR308W
Scer_12.480	Spar_12.435	YLR309C
Scer_12.481	Spar_12.436	YLR310C
Scer_12.483	Spar_12.438	YLR312C
Scer_12.484	Spar_12.439	YLR312W-A
Scer_12.485	Spar_12.440	YLR313C
Scer_12.486	Spar_12.441	YLR313C
Scer_12.487	Spar_12.442	YLR314C
Scer_12.488	Spar_12.443	YLR315W
Scer_12.489	Spar_12.444	YLR316C
Scer_12.491	Spar_12.445	YLR318W
Scer_12.492	Spar_12.446	YLR319C
Scer_12.493	Spar_12.447	YLR320W
Scer_12.494	Spar_12.448	YLR321C
Scer_12.495	Spar_12.449	YLR323C
Scer_12.496	Spar_12.450	YLR324W
Scer_12.497	Spar_12.451	YLR325C
Scer_12.498	Spar_12.452	YLR326W
Scer_12.499	Spar_12.453	YLR327C
Scer_12.501	Spar_12.457	YLR328W
Scer_12.502	Spar_12.458	YLR329W
Scer_12.503	Spar_12.459	YLR330W
Scer_12.504	Spar_12.461	YLR332W
Scer_12.508	Spar_12.465	YLR333C
Scer_12.511	Spar_12.467	YLR335W
Scer_12.512	Spar_12.468	YLR336C
Scer_12.513	Spar_12.469	YLR337C
Scer_12.514	Spar_12.470	YLR340W
Scer_12.515	Spar_12.471	YLR341W
Scer_12.516	Spar_12.472	YLR342W
Scer_12.518	Spar_12.474	Kpol_164.2
Scer_12.522	Spar_12.482	YLR344W
Scer_12.523	Spar_12.483	YLR345W
Scer_12.524	Spar_12.484	YLR346C
Scer_12.525	Spar_12.485	YLR347C
Scer_12.526	Spar_12.486	YLR348C
Scer_12.527	Spar_12.488	YLR350W
Scer_12.528	Spar_12.489	YLR351C
Scer_12.529	Spar_12.490	YLR352W
Scer_12.530	Spar_12.491	YLR353W
Scer_12.531	Spar_12.492	YLR354C
Scer_12.532	Spar_12.493	YLR355C
Scer_12.533	Spar_12.494	YLR356W
Scer_12.534	Spar_12.495	YLR357W
Scer_12.535	Spar_12.496	YLR359W
Scer_12.536	Spar_12.497	YLR360W
Scer_12.537	Spar_12.498	YLR361C
Scer_12.538	Spar_12.499	YLR361C-A
Scer_12.539	Spar_12.500	YLR362W
Scer_12.540	Spar_12.501	YLR363C
Scer_12.541	Spar_12.502	YLR363W-A
Scer_12.542	Spar_12.503	YLR364W
Scer_12.545	Spar_12.504	YLR367W
Scer_12.546	Spar_12.505	YLR368W
Scer_12.547	Spar_12.506	YLR369W
Scer_12.548	Spar_12.507	YLR370C
Scer_12.549	Spar_12.508	YLR371W
Scer_12.550	Spar_12.509	YLR372W
Scer_12.551	Spar_12.510	YLR373C
Scer_12.553	Spar_12.512	YLR375W
Scer_12.554	Spar_12.513	YLR376C
Scer_12.555	Spar_12.514	YLR377C
Scer_12.557	Spar_12.516	YLR378C
Scer_12.558	Spar_12.517	YLR380W
Scer_12.559	Spar_12.518	YLR381W
Scer_12.560	Spar_12.519	YLR382C
Scer_12.561	Spar_12.520	YLR383W
Scer_12.562	Spar_12.521	YLR384C
Scer_12.563	Spar_12.522	YLR385C
Scer_12.564	Spar_12.523	YLR386W
Scer_12.565	Spar_12.524	YLR387C
Scer_12.566	Spar_12.525	YLR388W
Scer_12.567	Spar_12.526	YLR389C
Scer_12.568	Spar_12.527	YLR390W
Scer_12.569	Spar_12.528	YLR390W-A
Scer_12.570	Spar_12.529	YLR392C
Scer_12.571	Spar_12.530	YLR393W
Scer_12.572	Spar_12.531	YLR394W
Scer_12.573	Spar_12.532	YLR395C
Scer_12.574	Spar_12.533	YLR396C
Scer_12.575	Spar_12.534	YLR397C
Scer_12.576	Spar_12.535	YLR398C
Scer_12.577	Spar_12.536	YLR399C
Scer_12.579	Spar_12.538	YLR401C
Scer_12.580	Spar_12.539	YLR402W
Scer_12.581	Spar_12.540	YLR403W
Scer_12.582	Spar_12.541	YLR404W
Scer_12.583	Spar_12.544	YLR405W
Scer_12.584	Spar_12.545	YLR406C
Scer_12.586	Spar_12.546	YLR407W
Scer_12.587	Spar_12.547	YLR408C
Scer_12.588	Spar_12.548	YLR409C
Scer_12.589	Spar_12.549	YLR410W
Scer_12.598	Spar_12.550	YLR411W
Scer_12.599	Spar_12.551	YLR412W
Scer_12.601	Spar_12.553	YLR413W
Scer_12.602	Spar_12.554	YLR414C
Scer_12.603	Spar_12.555	YLR415C
Scer_12.605	Spar_12.557	YLR417W
Scer_12.606	Spar_12.558	YLR418C
Scer_12.607	Spar_12.559	YLR419W
Scer_12.611	Spar_12.562	YLR420W
Scer_12.612	Spar_12.563	YLR421C
Scer_12.613	Spar_12.564	YLR422W
Scer_12.614	Spar_12.565	YLR423C
Scer_12.615	Spar_12.566	YLR424W
Scer_12.625	Spar_12.568	AER110W
Scer_12.626	Spar_12.569	YLR426W
Scer_12.627	Spar_12.570	YLR427W
Scer_12.628	Spar_12.572	YLR429W
Scer_12.629	Spar_12.573	YLR430W
Scer_12.630	Spar_12.574	YLR431C
Scer_12.631	Spar_12.575	YLR432W
Scer_12.632	Spar_12.576	Kwal_47.17070
Scer_12.634	Spar_12.578	YLR435W
Scer_12.635	Spar_12.579	YLR436C
Scer_12.636	Spar_12.580	YLR437C
Scer_12.637	Spar_12.581	YLR438W
Scer_12.638	Spar_12.582	YLR438C-A
Scer_12.639	Spar_12.583	YLR439W
Scer_12.640	Spar_12.584	YLR440C
Scer_12.641	Spar_12.585	YLR441C
Scer_12.642	Spar_12.586	YLR442C
Scer_12.643	Spar_12.587	YLR443W
Scer_12.644	Spar_12.588	YLR445W
Scer_12.645	Spar_12.589	YLR445W
Scer_12.646	Spar_12.590	YLR446W
Scer_12.647	Spar_12.591	YLR447C
Scer_12.648	Spar_12.592	YLR448W
Scer_12.649	Spar_12.593	YLR449W
Scer_12.650	Spar_12.594	YLR450W
Scer_12.651	Spar_12.595	Kwal_55.21884
Scer_12.652	Spar_12.596	YLR452C
Scer_12.653	Spar_12.597	YLR453C
Scer_12.654	Spar_12.598	YLR454W
Scer_12.658	Spar_12.603	YLR455W
Scer_12.659	Spar_12.604	YLR456W
Scer_12.660	Spar_12.605	YLR457C
Scer_12.661	Spar_12.606	YLR459W
Scer_13.14	Spar_13.11	YML130C
Scer_13.15	Spar_13.12	YML129C
Scer_13.16	Spar_13.13	YML128C
Scer_13.17	Spar_13.14	YML127W
Scer_13.18	Spar_13.15	YML126C
Scer_13.19	Spar_13.16	YML125C
Scer_13.20	Spar_13.17	YML124C
Scer_13.21	Spar_13.18	Kpol_541.20
Scer_13.22	Spar_13.19	YML122C
Scer_13.23	Spar_13.20	YML121W
Scer_13.24	Spar_13.21	YML120C
Scer_13.25	Spar_13.22	YML119W
Scer_13.26	Spar_13.23	YML118W
Scer_13.27	Spar_13.24	YML117W
Scer_13.28	Spar_13.25	YML116W
Scer_13.29	Spar_13.26	Kpol_541.15
Scer_13.30	Spar_13.27	YML114C
Scer_13.31	Spar_13.28	YML113W
Scer_13.32	Spar_13.29	YML112W
Scer_13.33	Spar_13.30	YML111W
Scer_13.34	Spar_13.31	YML110C
Scer_13.35	Spar_13.32	YML109W
Scer_13.36	Spar_13.33	YML108W
Scer_13.37	Spar_13.34	YML107C
Scer_13.38	Spar_13.35	YML106W
Scer_13.39	Spar_13.36	YML105C
Scer_13.40	Spar_13.37	YML104C
Scer_13.41	Spar_13.38	YML103C
Scer_13.42	Spar_13.39	YML102W
Scer_13.45	Spar_13.42	YML100W
Scer_13.47	Spar_13.43	YML099C
Scer_13.48	Spar_13.44	YML098W
Scer_13.49	Spar_13.45	YML097C
Scer_13.50	Spar_13.46	YML096W
Scer_13.51	Spar_13.47	YML095C
Scer_13.52	Spar_13.48	YML094W
Scer_13.53	Spar_13.49	YML093W
Scer_13.54	Spar_13.50	YML092C
Scer_13.55	Spar_13.51	YML091C
Scer_13.56	Spar_13.52	YML090W
Scer_13.58	Spar_13.54	YML088W
Scer_13.59	Spar_13.55	YML087C
Scer_13.60	Spar_13.56	YML086C
Scer_13.61	Spar_13.57	YML085C
Scer_13.63	Spar_13.59	YML083C
Scer_13.64	Spar_13.60	YML082W
Scer_13.65	Spar_13.61	YML081C-A
Scer_13.66	Spar_13.62	Kwal_47.16621
Scer_13.67	Spar_13.63	YML080W
Scer_13.68	Spar_13.64	YML079W
Scer_13.69	Spar_13.65	YML078W
Scer_13.70	Spar_13.66	YML077W
Scer_13.71	Spar_13.67	YML076C
Scer_13.72	Spar_13.68	YML075C
Scer_13.73	Spar_13.69	YML074C
Scer_13.74	Spar_13.70	Scas_719.64
Scer_13.75	Spar_13.71	YML072C
Scer_13.76	Spar_13.72	YML071C
Scer_13.79	Spar_13.77	AER139C
Scer_13.80	Spar_13.78	YML069W
Scer_13.81	Spar_13.79	YML068W
Scer_13.82	Spar_13.81	YML067C
Scer_13.83	Spar_13.82	YML066C
Scer_13.84	Spar_13.83	YML065W
Scer_13.85	Spar_13.84	YML064C
Scer_13.86	Spar_13.85	YML063W
Scer_13.87	Spar_13.86	YML062C
Scer_13.88	Spar_13.87	YML061C
Scer_13.89	Spar_13.88	YML060W
Scer_13.90	Spar_13.89	YML059C
Scer_13.91	Spar_13.90	YML058W-A
Scer_13.92	Spar_13.91	YML058W
Scer_13.93	Spar_13.93	YML057W
Scer_13.94	Spar_13.95	YML056C
Scer_13.95	Spar_13.94	YML056C
Scer_13.96	Spar_13.96	YML055W
Scer_13.97	Spar_13.97	YML054C
Scer_13.102	Spar_13.100	YML053C
Scer_13.103	Spar_13.101	YML052W
Scer_13.104	Spar_13.102	YML051W
Scer_13.105	Spar_13.103	YML050W
Scer_13.106	Spar_13.105	YML049C
Scer_13.107	Spar_13.106	YML048W
Scer_13.108	Spar_13.107	YML047C
Scer_13.109	Spar_13.108	YML046W
Scer_13.120	Spar_13.111	YML043C
Scer_13.121	Spar_13.112	YML042W
Scer_13.122	Spar_13.113	YML041C
Scer_13.131	Spar_13.115	YML038C
Scer_13.132	Spar_13.116	YML037C
Scer_13.133	Spar_13.117	YML036W
Scer_13.134	Spar_13.118	YML035C
Scer_13.135	Spar_13.119	YML034W
Scer_13.136	Spar_13.120	YML034W
Scer_13.137	Spar_13.121	YML032C
Scer_13.138	Spar_13.122	YML031W
Scer_13.139	Spar_13.123	YML030W
Scer_13.140	Spar_13.124	YML029W
Scer_13.141	Spar_13.125	YML028W
Scer_13.142	Spar_13.126	YML027W
Scer_13.143	Spar_13.127	YML026C
Scer_13.144	Spar_13.128	YML025C
Scer_13.145	Spar_13.129	YML024W
Scer_13.146	Spar_13.130	YML023C
Scer_13.147	Spar_13.131	YML022W
Scer_13.148	Spar_13.132	YML021C
Scer_13.149	Spar_13.133	YML020W
Scer_13.150	Spar_13.134	YML019W
Scer_13.151	Spar_13.135	YML018C
Scer_13.152	Spar_13.136	YML017W
Scer_13.153	Spar_13.137	YML016C
Scer_13.154	Spar_13.138	YML015C
Scer_13.155	Spar_13.139	YML014W
Scer_13.156	Spar_13.140	YML013W
Scer_13.157	Spar_13.141	YML012W
Scer_13.158	Spar_13.142	YML011C
Scer_13.159	Spar_13.143	YML010W
Scer_13.160	Spar_13.144	YML009C
Scer_13.161	Spar_13.145	YML008C
Scer_13.162	Spar_13.147	YML007W
Scer_13.163	Spar_13.148	YML006C
Scer_13.166	Spar_13.153	YML005W
Scer_13.167	Spar_13.154	YML004C
Scer_13.168	Spar_13.155	YML003W
Scer_13.170	Spar_13.156	YML001W
Scer_13.171	Spar_13.157	Kwal_56.22476
Scer_13.173	Spar_13.159	YMR002W
Scer_13.174	Spar_13.160	YMR003W
Scer_13.175	Spar_13.161	YMR004W
Scer_13.176	Spar_13.162	YMR005W
Scer_13.177	Spar_13.163	YMR008C
Scer_13.179	Spar_13.165	YMR008C
Scer_13.180	Spar_13.166	YMR009W
Scer_13.181	Spar_13.167	YMR010W
Scer_13.182	Spar_13.168	YMR011W
Scer_13.184	Spar_13.172	Kwal_26.8161
Scer_13.185	Spar_13.173	YMR013C
Scer_13.186	Spar_13.174	NA
Scer_13.187	Spar_13.175	YMR014W
Scer_13.188	Spar_13.176	YMR015C
Scer_13.189	Spar_13.177	YMR016C
Scer_13.190	Spar_13.178	YMR017W
Scer_13.191	Spar_13.179	YMR018W
Scer_13.192	Spar_13.180	YMR019W
Scer_13.193	Spar_13.181	YMR020W
Scer_13.194	Spar_13.182	YMR021C
Scer_13.195	Spar_13.183	YMR022W
Scer_13.196	Spar_13.184	YMR023C
Scer_13.198	Spar_13.187	YMR024W
Scer_13.199	Spar_13.188	YMR025W
Scer_13.200	Spar_13.189	YMR026C
Scer_13.201	Spar_13.190	YMR027W
Scer_13.202	Spar_13.191	YMR028W
Scer_13.203	Spar_13.192	YMR029C
Scer_13.204	Spar_13.193	YMR030W
Scer_13.205	Spar_13.194	YMR031C
Scer_13.206	Spar_13.195	YMR031W-A
Scer_13.207	Spar_13.196	YMR032W
Scer_13.209	Spar_13.198	YMR033W
Scer_13.210	Spar_13.199	YMR034C
Scer_13.211	Spar_13.200	YMR035W
Scer_13.212	Spar_13.201	YMR036C
Scer_13.213	Spar_13.202	YMR037C
Scer_13.214	Spar_13.203	YMR038C
Scer_13.215	Spar_13.204	YMR039C
Scer_13.216	Spar_13.205	YMR040W
Scer_13.217	Spar_13.206	YMR041C
Scer_13.219	Spar_13.208	YMR042W
Scer_13.220	Spar_13.209	YMR043W
Scer_13.221	Spar_13.210	YMR044W
Scer_13.233	Spar_13.215	YMR047C
Scer_13.234	Spar_13.216	YMR048W
Scer_13.235	Spar_13.217	YMR049C
Scer_13.248	Spar_13.222	YMR052W
Scer_13.250	Spar_13.223	YMR053C
Scer_13.251	Spar_13.224	YMR054W
Scer_13.252	Spar_13.225	YMR055C
Scer_13.253	Spar_13.226	YMR056C
Scer_13.254	Spar_13.227	YMR057C
Scer_13.255	Spar_13.228	YMR058W
Scer_13.256	Spar_13.229	YMR059W
Scer_13.257	Spar_13.230	YMR060C
Scer_13.258	Spar_13.231	YMR061W
Scer_13.259	Spar_13.232	YMR062C
Scer_13.260	Spar_13.233	YMR063W
Scer_13.261	Spar_13.234	YMR064W
Scer_13.262	Spar_13.235	YMR065W
Scer_13.263	Spar_13.236	YMR066W
Scer_13.264	Spar_13.237	YMR067C
Scer_13.265	Spar_13.238	YMR068W
Scer_13.266	Spar_13.239	YMR069W
Scer_13.267	Spar_13.240	YMR070W
Scer_13.268	Spar_13.241	YMR071C
Scer_13.269	Spar_13.242	YMR072W
Scer_13.270	Spar_13.243	YMR073C
Scer_13.271	Spar_13.244	YMR074C
Scer_13.272	Spar_13.245	YMR075W
Scer_13.273	Spar_13.246	YMR076C
Scer_13.275	Spar_13.250	YMR077C
Scer_13.276	Spar_13.251	YMR078C
Scer_13.277	Spar_13.252	YMR079W
Scer_13.278	Spar_13.253	YMR080C
Scer_13.279	Spar_13.254	YMR081C
Scer_13.281	Spar_13.256	YMR083W
Scer_13.282	Spar_13.257	YMR084W
Scer_13.284	Spar_13.258	YMR086W
Scer_13.286	Spar_13.260	YMR087W
Scer_13.287	Spar_13.261	YMR088C
Scer_13.288	Spar_13.262	YMR089C
Scer_13.289	Spar_13.263	YMR090W
Scer_13.290	Spar_13.264	YMR091C
Scer_13.291	Spar_13.265	YMR092C
Scer_13.292	Spar_13.266	YMR093W
Scer_13.293	Spar_13.267	YMR094W
Scer_13.294	Spar_13.268	YMR095C
Scer_13.295	Spar_13.269	YMR096W
Scer_13.296	Spar_13.270	YMR097C
Scer_13.297	Spar_13.271	YMR098C
Scer_13.302	Spar_13.275	YMR099C
Scer_13.303	Spar_13.276	YMR100W
Scer_13.304	Spar_13.277	YMR101C
Scer_13.305	Spar_13.278	YMR102C
Scer_13.307	Spar_13.280	YMR104C
Scer_13.308	Spar_13.281	YKL127W
